id,provider,brand,title,canonicalBrand,canonicalName,tmbcCategory,productType,review_status,needs_review,active_in_feed,retailer,itemGroupId,price,productUrl
cmr6sezj5003r4ubxtrq3agsx,impact_goodbuygear,Maxi-Cosi,"Maxi-Cosi Zelia Pro Stroller, 2025, Caspian Caviar",Maxi-Cosi,Zelia Pro,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,164.99,
cmqx4kz0t00l93a8uj41ab0df,shopify_macrobaby,Mercedes,"Mercedes Amg Gt² Single Stroller, 622 Sienabraun",Mercedes,Amg Gt² Single,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7608913035323,2849.99,https://www.macrobaby.com/products/mercedes-amg-gt-single-stroller-622-sienabraun?_j=taylormadebabyco.com
cmqx4kza800lc3a8u2qchgg1q,shopify_macrobaby,Mercedes,"Mercedes Performance Single Stroller, 616 Truffle",Mercedes,Performance Single,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,MacroBaby,7608913756219,2849.99,https://www.macrobaby.com/products/mercedes-performance-single-stroller-616-tartufo?_j=taylormadebabyco.com
cmrcy3fq7000310o0lkyp5ahv,manual_tmbc,Mima,Mima Creo Stroller,Mima,,Strollers,compact stroller,REVIEWED,f,t,MacroBaby,,1199.99,
cmrcy3ffh000010o0ipc3qslf,manual_tmbc,Mima,Mima Miro Stroller,Mima,,Strollers,travel stroller,REVIEWED,f,t,MacroBaby,,549.99,
cmrcy3fvh000610o08lr7vw08,manual_tmbc,Mima,Mima Xari Stroller,Mima,,Strollers,full-size stroller,REVIEWED,f,t,MacroBaby,,1499.99,
cmqsnampl00n6rfr697a4h1de,impact_goodbuygear,Mima,"Mima Xari Stroller, 2021, Black, Black, Black",Mima,Xari Max,Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,1092.99,
cmr6sk24c00j34ubxjj9glf81,impact_goodbuygear,Minikid,"Minikid 2 Seater Stroller Wagon with Adjustable Handlebar, Blue",Minikid,2 Seater,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,202,
cmqpipzr80ec0dqwr7pm1yi2h,babylist_impact,Mockingbird,Mockingbird Bassinet Stand in Black,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,26558,105,https://www.babylist.com/gp/mockingbird-bassinet-stand/26558/1263558
cmqsnae7y00kirfr6y0ng8wkc,impact_goodbuygear,Mockingbird,"Mockingbird Single 2.0 Stroller, 2025, Black, Silver With Penny Leather, Windowpane",Mockingbird,Single 2.0,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,304.99,
cmr6si6bz00c94ubxxdb39ivc,impact_goodbuygear,Mockingbird,"Mockingbird Single 3.0 Stroller, 2025, Black Windowpane, Charcoal with Penny Leather",Mockingbird,Single 3.0,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,297.99,
cmrm8ejq70000105ni3vl5ahe,manual_tmbc,Mockingbird,Mockingbird Single Stroller 3.0,Mockingbird,Single Stroller 3.0,Strollers,full-size stroller,REVIEWED,f,t,Babylist,,,
cmqpiq4f80edidqwrr9lfn4cl,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Black,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715251
cmqpiq45x0edfdqwrgogvvwbq,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Black Windowpane,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715250
cmqpiq3mz0ed9dqwreaxuz6en,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Heather Grey,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715248
cmqpiq3wj0edcdqwrnseu8rym,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Oat,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715249
cmqpiq3480ed3dqwrvkb8luo1,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Rose,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715246
cmqpiq3dl0ed6dqwrf5nuojs7,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Sage,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715247
cmqpiq4on0edldqwr5tcyinyp,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Sea,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715253
cmqpiq2uz0ed0dqwr74746s9m,babylist_impact,Mockingbird,Mockingbird Single Stroller 3.0 in Stone Blue,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77453,475,https://www.babylist.com/gp/mockingbird-single-stroller-3-0/77453/2715245
cmqsncaoq015irfr63vom8j8r,impact_goodbuygear,Mockingbird,"Mockingbird Single to Double 2.0 Stroller, 2025, Sea, Silver With Black Leather, Windowpane",Mockingbird,2.0,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,349.99,
cmr6sgsrj00894ubx4ahy1l90,impact_goodbuygear,Mockingbird,"Mockingbird Single to Double 3.0 Stroller, 2025, Sage, Silver with Penny Leather",Mockingbird,3.0,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,431.99,
cmqsnd2rw01e6rfr6jzxidtoh,impact_goodbuygear,Mockingbird,"Mockingbird Single to Double Stroller, 2021, Sea, Silver with Brown Leather, Windowpane",Mockingbird,"",Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,180.99,
cmqpiq7tk0eeldqwr65v4nl4x,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Black,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2870220
cmqpiq71h0eecdqwrk8lgr3rg,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Black Windowpane,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2870208
cmqpiq8360eeodqwrk8kan0cc,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Heather Grey,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2870224
cmqpiq8cj0eerdqwra2doqbld,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Oat,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2870227
cmqpiq8m80eeudqwr2i1xm9td,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Rose,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2975319
cmqpiq8vj0eexdqwrgq7wm1xc,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Sage,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2975357
cmqpiq7k20eeidqwrfw7n8twy,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Sea,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2870217
cmqpiq7ap0eefdqwrlcm57zo4,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 and Bassinet Bundle in Stone Blue,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,79821,709,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0-and-bassinet-bundle/79821/2870214
cmqpiq4y20edodqwrryk1b6o7,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Black,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715259
cmqpiq57s0edrdqwrlnp2la69,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Black Windowpane,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715260
cmqpiq6ip0ee6dqwrjbsz6sj6,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Heather Grey,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715265
cmqpiq6s30ee9dqwrwhb3t9i7,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Oat,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715266
cmqpiq5zq0ee0dqwr7ectjmud,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Rose,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715263
cmqpiq6990ee3dqwrb614hu01,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Sage,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715264
cmqpiq5h90edudqwrdik3tnzo,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Sea,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715261
cmqpiq5qh0edxdqwr393tpi3k,babylist_impact,Mockingbird,Mockingbird Single-to-Double Stroller 3.0 in Stone Blue,Mockingbird,Single-to-Double,Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,77456,549,https://www.babylist.com/gp/mockingbird-single-to-double-stroller-3-0/77456/2715262
cmqsnaqsm00ofrfr6ffv6w88l,impact_goodbuygear,Momcozy,"Momcozy ChangeGO Baby Stroller, Black, 2025",Momcozy,ChangeGO Baby,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,561.74,
cmqpiqeou0egrdqwrjcf67wr0,babylist_impact,Momcozy,"""Momcozy ChangeGo Baby Stroller in Black Size 43"""" x 35.4"""" x 19.2""""""",Momcozy,"""Momcozy ChangeGo Baby Stroller in Black Size 43"""" x 35.4"""" x 19.2""""""",Strollers,single-to-double stroller,REVIEWED,f,t,Babylist,69809,699.99,https://www.babylist.com/gp/momcozy-changego-baby-stroller/69809/2317734
cmqx4kwjq00ki3a8uhc4w7860,shopify_macrobaby,Momcozy,"Momcozy Clickgo Lightweight Stroller, Black",Momcozy,Clickgo,Strollers,travel stroller,REVIEWED,f,t,MacroBaby,7531241439291,299.99,https://www.macrobaby.com/products/momcozy-clickgo-lightweight-stroller-black?_j=taylormadebabyco.com
cmqpiqefh0egodqwrm9xluvob,babylist_impact,Momcozy,"""Momcozy ClickGo Lightweight Stroller in Black Size 40.55"""" x 20"""" x 33.66""""""",Momcozy,"""Momcozy ClickGo Lightweight Stroller in Black Size 40.55"""" x 20"""" x 33.66""""""",Strollers,travel stroller,AUTO_CATEGORIZED,f,t,Babylist,69808,299.99,https://www.babylist.com/gp/momcozy-clickgo-lightweight-stroller/69808/2317733
cmqsnepec01w9rfr6e18a8cmb,impact_goodbuygear,Mompush,"Mompush Jeto Lightweight Travel Stroller, 2025, Grey",Mompush,Jeto Travel,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,67.99,
cmr6skcni00k34ubx27pnyqfz,impact_goodbuygear,Mompush,"Mompush Lithe Double Stroller, 2025, Grey",Mompush,Lithe Double,Strollers,double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,157.99,
cmqpirj2s0etldqwry36glk3b,babylist_impact,Mompush,"""Mompush Lithe Double Stroller in Gray Size 30.3"""" x 23.6"""" x 10.6"""" | 100% Polyester""",Mompush,"""Mompush Lithe Double Stroller in Gray Size 30.3"""" x 23.6"""" x 10.6"""" | 100% Polyester""",Strollers,double stroller,REVIEWED,f,t,Babylist,74929,239.99,https://www.babylist.com/gp/mompush-lithe-double-stroller/74929/2536440
cmqsnec8901s6rfr68ygs2452,impact_goodbuygear,Mompush,"Mompush Lithe V2 Stroller, 2024, Grey",Mompush,Lithe V2,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,159.99,
cmqpirjlg0etrdqwrcnzg1qtj,babylist_impact,Mompush,"""Mompush Lithe V2 Stroller in Gray Size 11.02"""" x 21.26"""" x 26.97""""""",Mompush,"""Mompush Lithe V2 Stroller in Gray Size 11.02"""" x 21.26"""" x 26.97""""""",Strollers,travel stroller,REVIEWED,f,t,Babylist,74925,179.99,https://www.babylist.com/gp/mompush-lithe-v2-stroller/74925/2536423
cmqpirkn40eu3dqwrnnr412zm,babylist_impact,Mompush,"""Mompush Meteor 2 Stroller in Navy Size 33.9"""" x 25.2"""" x 16.7""""""",Mompush,"""Mompush Meteor 2 Stroller in Navy Size 33.9"""" x 25.2"""" x 16.7""""""",Strollers,compact stroller,AUTO_CATEGORIZED,f,t,Babylist,74926,189.99,https://www.babylist.com/gp/mompush-meteor-2-stroller/74926/2536429
cmr6sj5ba00fr4ubx9u73lecj,impact_goodbuygear,Mompush,"Mompush Nexis Carbon Travel Stroller, 2024, Gray",Mompush,Nexis Carbon Travel,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,151.99,
cmqsnf1d501zxrfr6ap1skj8b,impact_goodbuygear,Mompush,"Mompush Nova Stroller, 2025, Black",Mompush,Nova,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,136.99,
cmqpirlqr0eufdqwrr8zdxyu7,babylist_impact,Mompush,"""Mompush Ultimate 2 Seat Stroller in Gray Size 15.4"""" x 25.6"""" x 35.4""""""",Mompush,"""Mompush Ultimate 2 Seat Stroller in Gray Size 15.4"""" x 25.6"""" x 35.4""""""",Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,74928,329.99,https://www.babylist.com/gp/mompush-ultimate-2-seat-stroller/74928/2536438
cmqpirm9o0euldqwrrxulc5eb,babylist_impact,Mompush,"""Mompush Ultimate 2 Stroller & Bassinet in Gray Size 15.4"""" x 25.6"""" x 35.4""""""",Mompush,"""Mompush Ultimate 2 Stroller & Bassinet in Gray Size 15.4"""" x 25.6"""" x 35.4""""""",Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,Babylist,74927,429.99,https://www.babylist.com/gp/mompush-ultimate-2-stroller-bassinet/74927/2536435
cmqsnbf1c00vrrfr6im91hjyn,impact_goodbuygear,Mompush,"Mompush Velo Lightweight Travel Stroller, 2024, Gray",Mompush,Velo Travel,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,224.99,
cmqpirmsn0eurdqwr7d0r1yuz,babylist_impact,Mompush,"""Mompush Velo Travel Stroller in Gray Size 17.13"""" x 8.27"""" x 20.08"""" | 100% Polyester""",Mompush,"""Mompush Velo Travel Stroller in Gray Size 17.13"""" x 8.27"""" x 20.08"""" | 100% Polyester""",Strollers,travel stroller,REVIEWED,f,t,Babylist,74923,299.99,https://www.babylist.com/gp/mompush-velo-travel-stroller/74923/2536411
cmqsn9s2900dlrfr6b75elwlf,impact_goodbuygear,Mompush,"Mompush Wiz Pro 4-in-1 Baby Stroller, Pink, 2026",Mompush,Wiz Pro 4-in-1 Baby,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,100.99,
cmqsn8rzh002orfr61ztpbarv,impact_goodbuygear,Mompush,"Mompush Wiz Stroller, 2025, Grey",Mompush,Wiz,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,99.99,
cmqpiro550ev6dqwrhmv2djn7,babylist_impact,Mompush,"""Mompush Wiz Stroller in Gray Size 43.3"""" x 24.4"""" x 14.2""""""",Mompush,"""Mompush Wiz Stroller in Gray Size 43.3"""" x 24.4"""" x 14.2""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,74924,159.99,https://www.babylist.com/gp/mompush-wiz-stroller/74924/2536418
cmqsnfgoi024frfr6e1dfitcl,impact_goodbuygear,Monbebe,"Monbebe Bizou Stroller, 2024, Astros",Monbebe,Bizou,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,108.29,
cmqsnhaal02ofrfr6z181jlu2,impact_goodbuygear,Monbebe,"Monbebe Everyday Outings Wagon Stroller, Watercolor Geo",Monbebe,Everyday Outings Wagon,Strollers,wagon,AUTO_CATEGORIZED,f,t,GoodBuyGear,,121.74,
cmqsn9yyu00frrfr6j4oror0w,impact_goodbuygear,Mountain Buggy,"Mountain Buggy Cosmopolitan Stroller, 2.0, Geo",Mountain Buggy,Cosmopolitan,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,469.99,
cmqsn8udo003frfr6iq2nvaj8,impact_goodbuygear,Mountain Buggy,"Mountain Buggy Nano Duo Stroller, 2023, Black",Mountain Buggy,Nano Duo,Strollers,double stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,329.99,
cmqsngec602eurfr6vz1qd107,impact_goodbuygear,Mountain Buggy,"Mountain Buggy Nano Stroller, 2018, Black",Mountain Buggy,Nano,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,131.99,
cmqsna42700hcrfr6i2gruzgi,impact_goodbuygear,Mountain Buggy,"Mountain Buggy Nano V3 Stroller, 2024, Black",Mountain Buggy,Nano V3,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,154.34,
cmqu6xotd00blqut1gw2cuj29,awin_anbbaby,Mountain Buggy,Mountain Buggy Terrain V3 Stroller - Graphite,Mountain Buggy,Mountain Buggy Terrain V3 Stroller - Graphite,Strollers,full-size stroller,REVIEWED,f,t,ANB Baby,,719.99,
cmqsnbk2900xcrfr6nr60zr6p,impact_goodbuygear,Munchkin,"Munchkin Night Owl Stroller, 2024, Black",Munchkin,Night Owl,Strollers,full-size stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,199.49,
cmr6sef0g00304ubxodwacxio,impact_goodbuygear,Munchkin,"Munchkin Sparrow Ultra Compact Stroller, 2025, Black",Munchkin,Sparrow Ultra,Strollers,travel stroller,AUTO_CATEGORIZED,f,t,GoodBuyGear,,149.99,
cmqpiuowr0fsxdqwr953s831v,babylist_impact,Nuna,Nuna DEMI icon in Caviar,Nuna,DEMI Icon,Strollers,full-size stroller,REVIEWED,f,t,Babylist,81555,900,https://www.babylist.com/gp/nuna-demi-icon/81555/3142525
cmqpiuq7l0ftcdqwrtn2qfzkr,babylist_impact,Nuna,Nuna DEMI next Stroller in Granite,Nuna,Nuna DEMI next Stroller in Granite,Strollers,single-to-double stroller,AUTO_CATEGORIZED,f,t,Babylist,45001,1000,https://www.babylist.com/gp/nuna-demi-next-stroller-1730394523/45001/1741073
cmrh1syoz0003a1k428eg982e,manual_tmbc,Nuna,Nuna FLEX Stroller,,,Strollers,compact stroller,REVIEWED,f,t,Babylist,,400,
cmqpiuwcx0fv9dqwr15315gmb,babylist_impact,Nuna,"""Nuna MIXX next in Biscotti Size 32.7"""" x 23.6"""" x 45.3""""""",Nuna,"""Nuna MIXX next in Biscotti Size 32.7"""" x 23.6"""" x 45.3""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,21607,900,https://www.babylist.com/gp/nuna-mixx-next/21607/2072845
cmqpiux540fvidqwrj2itcobp,babylist_impact,Nuna,"""Nuna MIXX next in Caviar/Chocolate Size 32.7"""" x 23.6"""" x 45.3""""""",Nuna,"""Nuna MIXX next in Caviar/Chocolate Size 32.7"""" x 23.6"""" x 45.3""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,21607,900,https://www.babylist.com/gp/nuna-mixx-next/21607/2903081
cmqpiuwm40fvcdqwrl57s9k7w,babylist_impact,Nuna,"""Nuna MIXX next in Cedar Size 32.7"""" x 23.6"""" x 45.3""""""",Nuna,"""Nuna MIXX next in Cedar Size 32.7"""" x 23.6"""" x 45.3""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,21607,900,https://www.babylist.com/gp/nuna-mixx-next/21607/2127168
cmqpiuvu40fv3dqwrhmf2vsx0,babylist_impact,Nuna,"""Nuna MIXX next in Granite Size 32.7"""" x 23.6"""" x 45.3""""""",Nuna,"""Nuna MIXX next in Granite Size 32.7"""" x 23.6"""" x 45.3""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,21607,900,https://www.babylist.com/gp/nuna-mixx-next/21607/731998
cmqpiuwvr0fvfdqwrnfbebjeo,babylist_impact,Nuna,"""Nuna MIXX next in Macaron Size 32.7"""" x 23.6"""" x 45.3""""""",Nuna,"""Nuna MIXX next in Macaron Size 32.7"""" x 23.6"""" x 45.3""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,21607,900,https://www.babylist.com/gp/nuna-mixx-next/21607/2323349
cmqsneoum01w3rfr63zj2yh2x,impact_goodbuygear,Nuna,"Nuna MIXX Next Stroller, 2022, Caviar",Nuna,"Nuna MIXX Next Stroller, 2022, Caviar",Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,477.5,
cmqsnc5ea013urfr63ut7htvz,impact_goodbuygear,Nuna,"Nuna MIXX Next Stroller, 2024, Droplet Dot",Nuna,"Nuna MIXX Next Stroller, 2024, Droplet Dot",Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,742.89,
cmqsneldn01v0rfr6bw7lfqn5,impact_goodbuygear,Nuna,"Nuna MIXX Next Stroller, 2024, Edgehill",Nuna,"Nuna MIXX Next Stroller, 2024, Edgehill",Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,649.99,
cmqsnaaz700jirfr6w2ynpov0,impact_goodbuygear,Nuna,"Nuna MIXX Next Stroller, 2025, Sterling",Nuna,"Nuna MIXX Next Stroller, 2025, Sterling",Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,579.99,
cmqsnefzc01tcrfr6m5m8fsaf,impact_goodbuygear,Nuna,"Nuna MIXX Next Stroller, Caviar, 2023",Nuna,"Nuna MIXX Next Stroller, Caviar, 2023",Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,579.99,
cmqu6xgqh009fqut1rjua4lpv,awin_anbbaby,Nuna,Nuna Mixx Next Stroller - Cedar,Nuna,Nuna Mixx Next Stroller - Cedar,Strollers,full-size stroller,REVIEWED,f,t,ANB Baby,,900,
cmqu6xh28009iqut1agnil62d,awin_anbbaby,Nuna,Nuna Mixx Next Stroller - Element - BMW,Nuna,Nuna Mixx Next Stroller - Element - BMW,Strollers,full-size stroller,REVIEWED,f,t,ANB Baby,,900,
cmqpivcse0g0cdqwrm4vexibf,babylist_impact,Nuna,Nuna SWIV in Cedar,Nuna,Nuna SWIV in Cedar,Strollers,compact stroller,AUTO_CATEGORIZED,f,t,Babylist,54962,1000,https://www.babylist.com/gp/nuna-swiv/54962/2042625
cmqx4jnnj006l3a8um8jebv89,shopify_macrobaby,Nuna,Nuna - Tavo Next Granite Stroller,Nuna,Tavo Next,Strollers,full-size stroller,REVIEWED,f,t,MacroBaby,6686003200059,700,https://www.macrobaby.com/products/nuna-tavo-next-baby-stroller-granite?_j=taylormadebabyco.com
cmqscecqt00003rwobclrqtmv,manual_tmbc,Nuna,Nuna TRIV LX Stroller,,,Strollers,compact stroller,REVIEWED,f,t,Babylist,,950,
cmqpivf5f0g13dqwrmv73d0ym,babylist_impact,Nuna,Nuna TRIV next in Thistle,Nuna,Nuna TRIV next in Thistle,Strollers,compact stroller,AUTO_CATEGORIZED,f,t,Babylist,35739,800,https://www.babylist.com/gp/nuna-triv-next/35739/2134095
cmqpivh1v0g1odqwrpagtqmat,babylist_impact,Nuna,Nuna TRVL,Nuna,TRVL,Strollers,travel stroller,REVIEWED,f,t,Babylist,24317,575,https://www.babylist.com/gp/nuna-trvl-easy-fold-compact-stroller-carry-bag/24317/1051516
cmqpivfya0g1cdqwrc961372x,babylist_impact,Nuna,Nuna TRVL DUBL,Nuna,TRVL DUBL,Strollers,double stroller,REVIEWED,f,t,Babylist,54963,900,https://www.babylist.com/gp/nuna-trvl-dubl/54963/2042627
cmqpivhto0g1xdqwrfs5ydapo,babylist_impact,Nuna,Nuna TRVL LX,Nuna,TRVL LX,Strollers,travel stroller,REVIEWED,f,t,Babylist,46284,600,https://www.babylist.com/gp/nuna-trvl-lx/46284/1871701
cmqsn9wbw00exrfr6cu0v7m2c,impact_goodbuygear,Nuna,"Nuna Trvl Stroller, 2023, Droplet Dot",Nuna,"Nuna Trvl Stroller, 2023, Droplet Dot",Strollers,full-size stroller,REVIEWED,f,t,GoodBuyGear,,403.99,
cmr49dbek0010o2uorf5bxhlw,shopify_macrobaby,Nuna,Nuna VIAA CABN Ultra-Compact Stroller,Nuna,VIAA CABN,Strollers,travel stroller,REVIEWED,f,t,MacroBaby,,550,https://www.macrobaby.com/products/nuna-viaa-cabn-ultra-compact-stroller-caviar?_j=taylormadebabyco.com
cmqpiuzrm0fwcdqwr7rowtjqn,babylist_impact,Nuna,"""Nuna x BMW MIXX next Stroller in Element Size 32.7"""" x 23.6"""" x 45.3""""""",Nuna,"""Nuna x BMW MIXX next Stroller in Element Size 32.7"""" x 23.6"""" x 45.3""""""",Strollers,full-size stroller,REVIEWED,f,t,Babylist,63550,900,https://www.babylist.com/gp/nuna-nuna-x-bmw-mixx-next-stroller/63550/2210168
cmqpiv0110fwfdqwr8uit7gvs,babylist_impact,Nuna,Nuna x BMW TRIV next Stroller in Graphene,Nuna,Nuna x BMW TRIV next Stroller in Graphene,Strollers,compact stroller,AUTO_CATEGORIZED,f,t,Babylist,63549,800,https://www.babylist.com/gp/nuna-nuna-x-bmw-triv-next-stroller/63549/2210167
