id,provider,brand,title,tmbcCategory,productType,price,affiliateUrl,imageUrl,active_in_feed
cmqx4jxz7009r3a8ue1zgnvfp,shopify_macrobaby,Veer,Veer - Cruiser XL Infant Car Seat Adapter (Cybex/Nuna/Maxi-Cosi),Travel Systems & Adapters,stroller adapter,79.99,https://www.macrobaby.com/products/veer-cruiser-xl-infant-car-seat-adapter-compatible-with-cybex-nuna-maxi-cosi?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/veer-cruiser-xl-infant-car-seat-adapter-compatible-with-cybex-nuna-maxi-cosi_image_1.jpg?v=1769360157,t
cmqpic9f90a1rdqwrede3uw0y,babylist_impact,Veer,Veer Infant Car Seat Adapter for Cruiser Wagon Size Cybex/Maxi-Cosi/Nuna,Travel Systems & Adapters,infant car seat adapter,79,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=69396&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-infant-car-seat-adapter-for-veer-cruiser-wagon%2F16069%2F69396&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/efb6f45455d5cdc94e9826b332d4513b31340cbe6c9988d7362fb6ba1b6f3eaf/b1e587237f9fc1bace2611566a4db483/efb6f45455d5cdc94e9826b332d4513b31340cbe6c9988d7362fb6ba1b6f3eaf.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqpic95x0a1odqwroph4vebz,babylist_impact,Veer,Veer Infant Car Seat Adapter for Veer Cruiser Wagon (UPPAbaby),Travel Systems & Adapters,car seat adapter,69,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-infant-car-seat-adapter-for-veer-cruiser-wagon%2F16069%2F307614&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/01a0630d0f10d29236d1c944858fbcf1a3aa7725e31fbb271fe79bc610b9d874/48c2af7708873277311e53a4db33dbdc/01a0630d0f10d29236d1c944858fbcf1a3aa7725e31fbb271fe79bc610b9d874.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpicews0a3idqwra0pmmtnb,babylist_impact,Veer,Veer Switchback Infant Car Seat Adapter for &Roll / &Jog (Cybex / Nuna / Maxi-Cosi),Travel Systems & Adapters,car seat adapter,59,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-switchback-infant-car-seat-adapter%2F26605%2F1267188&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/c9c8c0fc721c2b7435672ec9c14e57076e8f60a2aa14a8dedd88d40d23a25a0d/dc63fe6677567c75fc457f4f5862c3ce/c9c8c0fc721c2b7435672ec9c14e57076e8f60a2aa14a8dedd88d40d23a25a0d.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpiceni0a3fdqwrz6vdu97k,babylist_impact,Veer,Veer Switchback Infant Car Seat Adapter for &Roll / &Jog (Graco),Travel Systems & Adapters,car seat adapter,59,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-switchback-infant-car-seat-adapter%2F26605%2F1267187&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/510f472a952aa73f907a36fca941d72e214ea6d6a6eb675feb036c10da375c09/50485b355a584aeefc3c84ee50d8e9e1/510f472a952aa73f907a36fca941d72e214ea6d6a6eb675feb036c10da375c09.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpicf6e0a3ldqwr9slt752c,babylist_impact,Veer,Veer Switchback Infant Car Seat Adapter for &Roll / &Jog (UPPAbaby),Travel Systems & Adapters,car seat adapter,59,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-switchback-infant-car-seat-adapter%2F26605%2F1267189&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/c7355f8151ecc5ecfe28be7e4719224c9e87abc483557529087ceacceb260766/bc5855b5645c2f6e03dc852dafa581be/c7355f8151ecc5ecfe28be7e4719224c9e87abc483557529087ceacceb260766.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpice4h0a39dqwrt95xsvec,babylist_impact,Veer,Veer Switchback Infant Car Seat Adapter in Britax,Travel Systems & Adapters,infant car seat adapter,59,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1267185&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-switchback-infant-car-seat-adapter%2F26605%2F1267185&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/5102c8b837a7e39754bb625788f9d88e1e6ef6954911e8f66c7863159249d759/2c47256dc2fd74c97b49ec53e1d49c5e/5102c8b837a7e39754bb625788f9d88e1e6ef6954911e8f66c7863159249d759.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqpicfrj0a3rdqwr1nxqqkqz,babylist_impact,Veer,Veer Switchback Second Seat Adapter Kit,Travel Systems & Adapters,stroller adapter,69,https://babylist.pxf.io/c/6560395/1160375/13580?prodsku=1267190&u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fveer-switchback-second-seat-adapter-kit%2F26606%2F1267190&intsrc=CATF_8981,https://images.ctfassets.net/50gzycvace50/0f4f81b3350fe996c904af0b161284d5ed46c20f3e3e33c9193a18af3bc4ff71/68eda6d0c09eed5cf7abf4ebf86b6255/0f4f81b3350fe996c904af0b161284d5ed46c20f3e3e33c9193a18af3bc4ff71.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=620&h=620,t
cmqx6m6mb002o3ld4xqscwxlx,shopify_macrobaby,WonderFold,Wonderfold - W2 Car Seat Adapter Graco,Travel Systems & Adapters,stroller adapter,94.99,https://www.macrobaby.com/products/wonderfold-w2-car-seat-adapter-graco?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/wonderfold-w2-car-seat-adapter-graco_image_1.jpg?v=1769361720,t
cmqx6m5iz002f3ld4axngumss,shopify_macrobaby,WonderFold,Wonderfold - W4 Series Car Seat Adapter Graco,Travel Systems & Adapters,stroller adapter,99.99,https://www.macrobaby.com/products/wonderfold-w4-series-car-seat-adapter-graco?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/wonderfold-w4-series-car-seat-adapter-graco_image_1.jpg?v=1767995434,t
cmqx6liuz001c3ld4krdhu97m,shopify_macrobaby,WonderFold,Wonderfold - W4 Series Car Seat Adapter (Opposite Bench),Travel Systems & Adapters,stroller adapter,99.99,https://www.macrobaby.com/products/wonderfold-w4-series-car-seat-adapter?_j=taylormadebabyco.com,https://cdn.shopify.com/s/files/1/0325/7932/1915/files/wonderfold-w4-series-car-seat-adapter_image_1.jpg?v=1769361729,t
cmqpidh360afcdqwry8nzodwo,babylist_impact,Zoe,Zoe The Journey Car Seat Adapter (Chicco),Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-journey-car-seat-adapter-chicco%2F69946%2F2332488&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/1d111714cb311882ec382eaeac2fc92e7b3fcb3509a833abb006641e07e2216c/a1662ba6c4d2214b652eb5a5a02fade5/1d111714cb311882ec382eaeac2fc92e7b3fcb3509a833abb006641e07e2216c.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpidhc80affdqwr4r54laml,babylist_impact,Zoe,Zoe The Journey Car Seat Adapter (Nuna / Maxi-Cosi / Cybex / Britax),Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-journey-car-seat-adapter-nuna-maxi-cosi-cybex-britax%2F69947%2F2332490&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/08ba5fc75e627ab91049c2f501c7844fcf8d838c5adbf0bb13a4e04af9c9791b/0e54f592d624d123a0003f95964f753a/08ba5fc75e627ab91049c2f501c7844fcf8d838c5adbf0bb13a4e04af9c9791b.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmr49ufl100095t020etiygi5,babylist_impact,Zoe,Zoe Tour Car Seat Adapter for UPPAbaby (Tour v3),Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-tour-v3-uppababy-car-seat-adapter%2F84628%2F3404367&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/7ec03b684317dba62e822ca30c0c46a0063acab1c84f874711e152f7bfaedd80/35f1807154699ea8aabc99bb61797180/7ec03b684317dba62e822ca30c0c46a0063acab1c84f874711e152f7bfaedd80.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmr4cxoam000cjmf4xzioq49c,babylist_impact,Zoe,Zoe Tour Car Seat Adapter (Graco / Chicco) - Tour v3,Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-tour-v3-graco-chicco-car-seat-adapter%2F84625%2F3404326&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/cedab2a30d8548db65e4f717b16e38ebb587eead065fc506ea4d45214cf3bd19/a20dd6c2c8d8b6630756dfe8d0f2b956/cedab2a30d8548db65e4f717b16e38ebb587eead065fc506ea4d45214cf3bd19.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmr4cxo180006jmf40rfhiyie,babylist_impact,Zoe,Zoe Tour Car Seat Adapter (Nuna / Maxi-Cosi / Cybex / Britax) - Tour v3,Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-tour-v3-nuna-car-seat-adapter%2F84622%2F3404306&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/dd061c9c9429932bde2e984c8015df2d5a61dc9eefe121ccd1ecc992426c0039/bc1be64dafcbc5e5ee47dc6e3e026024/dd061c9c9429932bde2e984c8015df2d5a61dc9eefe121ccd1ecc992426c0039.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmr49ufq7000c5t02k68mq2m5,babylist_impact,Zoe,Zoe Twin Car Seat Adapter for UPPAbaby (Twin v3),Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-twin-v3-uppababy-car-seat-adapter%2F84624%2F3404323&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/7ca7cf675209dbbc936c0c91cff8315a97ec2796049d4bcdae3675a2523c0061/fcc0bd78a66f5146c035b8d25450ae2e/7ca7cf675209dbbc936c0c91cff8315a97ec2796049d4bcdae3675a2523c0061.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpidobz0ahldqwr9uyga7nk,babylist_impact,Zoe,Zoe Twin Car Seat Adapter (Nuna / Maxi-Cosi / Cybex / Britax) - Twin / Trio / Tribe,Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-the-twin-trio-tribe-nuna-car-seat-adapter%2F57083%2F2082699&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/b703bf970f87849200c03cdba60a3bdd2b890cdebe20b77ce8452f49712bd70a/6a2e542745562b3d31a198baeaede157/b703bf970f87849200c03cdba60a3bdd2b890cdebe20b77ce8452f49712bd70a.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
cmqpido2n0ahidqwrl80ogszb,babylist_impact,Zoe,Zoe Twin & Tour Car Seat Adapter (Graco / Chicco) - Twin / Trio / Tribe,Travel Systems & Adapters,car seat adapter,55,https://babylist.pxf.io/c/6560395/1056628/13580?u=https%3A%2F%2Fwww.babylist.com%2Fgp%2Fzoe-the-twin-trio-tribe-and-tour-v3-graco-chicco-car-seat-adapter%2F55624%2F2082700&partnerpropertyid=7490466,https://images.ctfassets.net/50gzycvace50/6a2a3a39d15c2548c16016ea85266ef7655ff6846f2492b92217c5642b4b58a4/5608570cf444be28d0b703597d617958/6a2a3a39d15c2548c16016ea85266ef7655ff6846f2492b92217c5642b4b58a4.png?fl=progressive&fm=jpg&bg=rgb:fafafa&w=1240&h=1240,t
